"COG","SOG","Timestamp","Longitude","Latitude","MMSI","RouteName","Type"
"167.1","13.1","Mon Apr 30 08:00:08 CST 2018","121.97345833333334","40.689418333333336","412208580","POs0ENs0","帆船在航"
"20.0","0.0","Mon Apr 30 08:00:08 CST 2018","121.4417","40.674933333333335","412301050","POs0ENs0","机动船在航"
"20.0","0.0","Mon Apr 30 08:00:18 CST 2018","121.4417","40.674933333333335","412301050","POs0ENs0","机动船在航"
"228.1","0.0","Mon Apr 30 08:00:03 CST 2018","120.20025833333334","37.655305","412374030","POs0ENs0","机动船在航"
"228.1","0.0","Mon Apr 30 08:00:04 CST 2018","120.20025833333334","37.655305","412374030","POs0ENs0","机动船在航"
"67.0","0.0","Mon Apr 30 08:00:00 CST 2018","118.235205","38.92015","412439330","POs0ENs0","机动船在航"
"306.7","0.1","Mon Apr 30 08:05:06 CST 2018","118.23511666666668","38.920125","412439330","POs0ENs0","机动船在航"
"73.3","6.9","Mon Apr 30 08:00:03 CST 2018","119.66035666666669","39.81641","413304020","POs0ENs0","机动船在航"
"73.3","6.9","Mon Apr 30 08:00:05 CST 2018","119.66035666666669","39.81641","413304020","POs0ENs0","机动船在航"
"275.7","0.0","Mon Apr 30 10:31:22 CST 2018","118.40354833333332","38.99098","413352060","POs0ENs0","机动船在航"
"275.7","0.0","Mon Apr 30 10:35:04 CST 2018","118.40355333333332","38.99097833333333","413352060","POs0ENs0","机动船在航"
"360.0","0.0","Mon Apr 30 08:04:44 CST 2018","119.42483333333334","35.16204166666667","413358890","POs0ENs0","机动船在航"
"360.0","0.0","Mon Apr 30 08:04:48 CST 2018","119.42483333333334","35.16204166666667","413358890","POs0ENs0","机动船在航"
"248.7","0.0","Mon Apr 30 09:11:29 CST 2018","119.69668","39.931695","413702140","POs0ENs0","机动船在航"
"248.7","0.0","Mon Apr 30 09:11:31 CST 2018","119.69668","39.931695","413702140","POs0ENs0","机动船在航"
"101.7","4.7","Mon Apr 30 08:00:19 CST 2018","119.46192","35.09575666666667","413357520","POs0ENs0","机动船在航"
"88.4","4.2","Mon Apr 30 08:05:39 CST 2018","119.46988","35.09482","413357520","POs0ENs0","机动船在航"
"208.2","0.8","Mon Apr 30 13:25:37 CST 2018","120.03777666666667","35.103645","566721000","POs0ENs0","机动船在航"
"192.1","1.9","Mon Apr 30 13:30:37 CST 2018","120.03765333333334","35.10186","566721000","POs0ENs0","机动船在航"
"109.4","3.5","Mon Apr 30 08:00:09 CST 2018","119.66762666666666","39.93542166666667","412011360","POs0ENs0","机动船在航"
