"Latitude","Longitude","Cluster","Core","MMSI","Time"
"37.009638333333335","122.85503333333334","3","1","412302110","FriApr0602:08:48CST2018"
"37.01047666666667","122.85505333333332","3","1","412302110","FriApr0602:09:09CST2018"
"37.01089833333333","122.85506333333332","3","1","412302110","FriApr0602:09:19CST2018"
"37.01132166666667","122.85507833333334","3","1","412302110","FriApr0602:09:29CST2018"
"37.01384166666666","122.85514166666668","3","1","412302110","FriApr0602:10:29CST2018"
"37.01425666666667","122.855145","3","1","412302110","FriApr0602:10:39CST2018"
"37.014715","122.85515666666667","3","1","412302110","FriApr0602:10:50CST2018"
"37.01509333333333","122.85517166666666","3","1","412302110","FriApr0602:10:58CST2018"
"37.015515","122.85518833333332","3","1","412302110","FriApr0602:11:09CST2018"
"37.016351666666665","122.85520666666666","3","1","412302110","FriApr0602:11:29CST2018"
"37.018856666666665","122.85526333333334","3","1","412302110","FriApr0602:12:29CST2018"
"37.019315","122.855275","3","1","412302110","FriApr0602:12:39CST2018"
"37.019735","122.85527666666668","3","1","412302110","FriApr0602:12:50CST2018"
"37.02094666666667","122.85529833333334","3","1","412302110","FriApr0602:13:19CST2018"
"37.021366666666665","122.85530666666666","3","1","412302110","FriApr0602:13:29CST2018"
"37.02182333333333","122.85531333333331","3","1","412302110","FriApr0602:13:39CST2018"
"37.02224","122.85532333333332","3","1","412302110","FriApr0602:13:50CST2018"
"37.02261666666666","122.85533166666669","3","1","412302110","FriApr0602:13:58CST2018"
"37.02261666666666","122.85533166666669","3","1","412302110","FriApr0602:13:59CST2018"
"37.023485","122.85535833333331","3","1","412302110","FriApr0602:14:20CST2018"
"37.02386333333333","122.855365","3","1","412302110","FriApr0602:14:29CST2018"
"37.02431833333333","122.85537166666668","3","1","412302110","FriApr0602:14:40CST2018"
"37.024735","122.85537333333332","3","1","412302110","FriApr0602:14:50CST2018"
"37.02511166666667","122.85538333333334","3","1","412302110","FriApr0602:14:58CST2018"
"37.025576666666666","122.855395","3","1","412302110","FriApr0602:15:10CST2018"
"37.026415","122.85540833333332","3","1","412302110","FriApr0602:15:29CST2018"
"37.02679166666667","122.85541833333332","3","1","412302110","FriApr0602:15:38CST2018"
"37.027256666666666","122.85543333333334","3","1","412302110","FriApr0602:15:50CST2018"
"37.027635","122.85544","3","1","412302110","FriApr0602:15:58CST2018"
"37.0281","122.85545333333332","3","1","412302110","FriApr0602:16:10CST2018"
"37.02852","122.85546","3","1","412302110","FriApr0602:16:20CST2018"
"37.03011","122.85549","3","1","412302110","FriApr0602:16:58CST2018"
"37.030615","122.85549666666668","3","1","412302110","FriApr0602:17:10CST2018"
"37.031445","122.85551333333332","3","1","412302110","FriApr0602:17:29CST2018"
"37.031821666666666","122.85552166666666","3","1","412302110","FriApr0602:17:38CST2018"
"37.03228333333333","122.85553666666668","3","1","412302110","FriApr0602:17:50CST2018"
"37.03261666666667","122.85554833333332","3","1","412302110","FriApr0602:17:58CST2018"
"37.03395666666667","122.85558","3","1","412302110","FriApr0602:18:29CST2018"
"37.03474","122.85559666666668","3","1","412302110","FriApr0602:18:49CST2018"
"37.035115","122.855605","3","1","412302110","FriApr0602:18:58CST2018"
"37.03601","122.85562666666668","3","1","412302110","FriApr0602:19:18CST2018"
"37.037263333333335","122.85563166666668","3","1","412302110","FriApr0602:19:49CST2018"
"37.03767333333333","122.85563833333332","3","1","412302110","FriApr0602:19:58CST2018"
"37.03808833333333","122.85564833333332","3","1","412302110","FriApr0602:20:09CST2018"
"37.03850833333333","122.85566","3","1","412302110","FriApr0602:20:18CST2018"
"37.03935833333333","122.855675","3","1","412302110","FriApr0602:20:38CST2018"
"37.03978","122.85567833333332","3","1","412302110","FriApr0602:20:49CST2018"
"37.040615","122.85568666666668","3","1","412302110","FriApr0602:21:32CST2018"
"37.04102833333334","122.85569166666669","3","1","412302110","FriApr0602:22:12CST2018"
"37.04313833333333","122.85573666666669","3","1","412302110","FriApr0602:22:20CST2018"
"37.043976666666666","122.85574333333334","3","1","412302110","FriApr0602:22:30CST2018"
"37.04439","122.855745","3","1","412302110","FriApr0602:22:38CST2018"
"37.044806666666666","122.85575","3","1","412302110","FriApr0602:22:49CST2018"
"37.045185","122.85576","3","1","412302110","FriApr0602:22:58CST2018"
"37.04564666666667","122.85577166666668","3","1","412302110","FriApr0602:23:14CST2018"
"37.04610666666667","122.85578","3","1","412302110","FriApr0602:23:21CST2018"
"37.046483333333335","122.85578833333334","3","1","412302110","FriApr0602:23:28CST2018"
"37.046945","122.85579166666666","3","1","412302110","FriApr0602:23:40CST2018"
"37.04732166666667","122.8558","3","1","412302110","FriApr0602:23:49CST2018"
"37.04769833333334","122.85580166666666","3","1","412302110","FriApr0602:23:58CST2018"
"37.04815833333333","122.855815","3","1","412302110","FriApr0602:24:08CST2018"
"37.048995","122.85584","3","1","412302110","FriApr0602:24:28CST2018"
"37.050673333333336","122.85587333333334","3","1","412302110","FriApr0602:25:08CST2018"
"37.05113166666667","122.855875","3","1","412302110","FriApr0602:25:19CST2018"
"37.05197","122.855905","4","1","412302110","FriApr0602:25:40CST2018"
"37.050673333333336","122.85587333333334","3","1","412302110","FriApr0602:25:49CST2018"
"37.05322666666667","122.85594","3","1","412302110","FriApr0602:26:10CST2018"
"37.05401666666667","122.85595333333332","3","1","412302110","FriApr0602:26:28CST2018"
"37.05401666666667","122.85595333333332","3","1","412302110","FriApr0602:26:29CST2018"
"37.0549","122.85597666666666","3","1","412302110","FriApr0602:26:49CST2018"
"37.055735","122.855995","3","1","412302110","FriApr0602:27:10CST2018"
"37.05615333333333","122.85600333333332","3","1","412302110","FriApr0602:27:19CST2018"
"37.05652833333333","122.85601","3","1","412302110","FriApr0602:27:28CST2018"
"37.056981666666665","122.85602","3","1","412302110","FriApr0602:27:40CST2018"
"37.0574","122.85602166666666","3","1","412302110","FriApr0602:27:49CST2018"
"37.058235","122.856035","3","1","412302110","FriApr0602:28:10CST2018"
"37.05865833333333","122.85603833333332","3","1","412302110","FriApr0602:28:19CST2018"
"37.05903666666666","122.856045","3","1","412302110","FriApr0602:28:28CST2018"
"37.05949666666667","122.85605","4","1","412302110","FriApr0602:28:40CST2018"
"37.058235","122.856035","3","1","412302110","FriApr0602:28:45CST2018"
"37.059911666666665","122.85605666666666","3","1","412302110","FriApr0602:28:49CST2018"
"37.06074666666667","122.85606666666666","3","1","412302110","FriApr0602:29:10CST2018"
"37.06116166666666","122.85607166666668","3","1","412302110","FriApr0602:29:19CST2018"
"37.06199","122.85608833333332","3","1","412302110","FriApr0602:29:40CST2018"
"37.06240666666667","122.85609666666667","3","1","412302110","FriApr0602:29:50CST2018"
"37.06323666666667","122.856115","3","1","412302110","FriApr0602:30:10CST2018"
"37.06408166666667","122.85611833333331","3","1","412302110","FriApr0602:30:30CST2018"
"37.06492333333333","122.85612833333332","3","1","412302110","FriApr0602:30:49CST2018"
"37.06572666666667","122.856145","3","1","412302110","FriApr0602:31:09CST2018"
"37.066145","122.85615333333334","3","1","412302110","FriApr0602:31:19CST2018"
"37.06743","122.85616833333331","3","1","412302110","FriApr0602:31:49CST2018"
"37.068216666666665","122.85618166666669","3","1","412302110","FriApr0602:32:09CST2018"
"37.06863","122.85619166666666","4","1","412302110","FriApr0602:32:18CST2018"
"37.06743","122.85616833333331","3","1","412302110","FriApr0602:32:34CST2018"
"37.06946","122.85621166666668","3","1","412302110","FriApr0602:32:39CST2018"
"37.06988166666667","122.85622333333332","3","1","412302110","FriApr0602:32:48CST2018"
"37.070345","122.85623","3","1","412302110","FriApr0602:32:59CST2018"
"37.07072166666666","122.85623833333334","3","1","412302110","FriApr0602:33:09CST2018"
"37.07114166666667","122.85624666666666","3","1","412302110","FriApr0602:33:19CST2018"
"37.07197666666666","122.85626666666668","3","1","412302110","FriApr0602:33:39CST2018"
"37.07239833333333","122.85627666666667","3","1","412302110","FriApr0602:33:49CST2018"
"37.072853333333335","122.85629166666666","3","1","412302110","FriApr0602:34:00CST2018"
"37.07323","122.85629666666668","3","1","412302110","FriApr0602:34:09CST2018"
"37.07364833333333","122.856305","3","1","412302110","FriApr0602:34:18CST2018"
"37.07411166666667","122.85631666666669","3","1","412302110","FriApr0602:34:29CST2018"
"37.07490666666666","122.85633833333333","3","1","412302110","FriApr0602:34:49CST2018"
"37.07536666666667","122.85634833333332","3","1","412302110","FriApr0602:34:59CST2018"
"37.07536666666667","122.85634833333332","3","1","412302110","FriApr0602:35:00CST2018"
"37.075741666666666","122.85635833333332","3","1","412302110","FriApr0602:35:09CST2018"
"37.07615833333333","122.856365","3","1","412302110","FriApr0602:35:19CST2018"
"37.076615","122.85637","4","1","412302110","FriApr0602:35:29CST2018"
"37.07536666666667","122.85634833333332","3","1","412302110","FriApr0602:35:50CST2018"
"37.07786166666666","122.85639166666668","3","1","412302110","FriApr0602:36:00CST2018"
"37.07823333333333","122.85639833333332","3","1","412302110","FriApr0602:36:09CST2018"
"37.07864333333333","122.85641666666666","3","1","412302110","FriApr0602:36:19CST2018"
"37.07989166666667","122.85644666666668","3","1","412302110","FriApr0602:36:49CST2018"
"37.08035","122.85645333333332","3","1","412302110","FriApr0602:36:59CST2018"
"37.080725","122.856455","3","1","412302110","FriApr0602:37:09CST2018"
"37.081181666666666","122.85646","3","1","412302110","FriApr0602:37:20CST2018"
"37.08160166666666","122.85647333333333","3","1","412302110","FriApr0602:37:29CST2018"
"37.08201666666667","122.85649","3","1","412302110","FriApr0602:37:39CST2018"
"37.08284333333334","122.85651166666666","3","1","412302110","FriApr0602:38:00CST2018"
"37.08408833333333","122.85652833333332","3","1","412302110","FriApr0602:38:29CST2018"
"37.084505","122.85652666666668","3","1","412302110","FriApr0602:38:40CST2018"
"37.08491833333333","122.85653666666668","3","1","412302110","FriApr0602:38:49CST2018"
"37.08571666666667","122.85655166666666","3","1","412302110","FriApr0602:39:09CST2018"
"37.086173333333335","122.85656666666668","3","1","412302110","FriApr0602:39:20CST2018"
"37.08659","122.85657166666668","3","1","412302110","FriApr0602:39:29CST2018"
"37.08742333333333","122.85659","3","1","412302110","FriApr0602:39:49CST2018"
"37.087835","122.85660166666666","3","1","412302110","FriApr0602:40:00CST2018"
"37.087835","122.85660166666666","3","1","412302110","FriApr0602:40:01CST2018"
"37.08820833333333","122.85660833333333","3","1","412302110","FriApr0602:40:09CST2018"
"37.08908666666667","122.85662166666668","3","1","412302110","FriApr0602:40:29CST2018"
"37.089506666666665","122.85663666666666","3","1","412302110","FriApr0602:40:39CST2018"
"37.090335","122.85665666666668","3","1","412302110","FriApr0602:41:00CST2018"
"37.09117","122.85667","3","1","412302110","FriApr0602:41:20CST2018"
"37.094078333333336","122.85670666666668","3","1","412302110","FriApr0602:42:29CST2018"
"37.09449166666667","122.856715","3","1","412302110","FriApr0602:42:39CST2018"
"37.09532","122.85673166666666","3","1","412302110","FriApr0602:43:00CST2018"
"37.09569166666667","122.85673833333334","3","1","412302110","FriApr0602:43:09CST2018"
"37.096561666666666","122.856755","3","1","412302110","FriApr0602:43:29CST2018"
"37.09697333333333","122.85676333333332","3","1","412302110","FriApr0602:43:39CST2018"
"37.09738333333333","122.856775","3","1","412302110","FriApr0602:43:49CST2018"
"37.097793333333335","122.85678833333333","3","1","412302110","FriApr0602:43:59CST2018"
"37.09862","122.85680333333332","3","1","412302110","FriApr0602:44:19CST2018"
"37.09903","122.85680166666668","3","1","412302110","FriApr0602:44:29CST2018"
"37.099445","122.85681","3","1","412302110","FriApr0602:44:39CST2018"
"37.100278333333335","122.856825","3","1","412302110","FriApr0602:45:00CST2018"
"37.10064833333333","122.85684166666668","3","1","412302110","FriApr0602:45:09CST2018"
"37.101525","122.85685333333332","3","1","412302110","FriApr0602:45:29CST2018"
"37.10185833333333","122.85685833333334","3","1","412302110","FriApr0602:45:38CST2018"
"37.102315","122.856865","3","1","412302110","FriApr0602:45:48CST2018"
"37.102775","122.85688","3","1","412302110","FriApr0602:45:59CST2018"
"37.10315166666667","122.85689","3","1","412302110","FriApr0602:46:09CST2018"
"37.10360666666666","122.856905","3","1","412302110","FriApr0602:46:20CST2018"
"37.10402","122.85691833333334","3","1","412302110","FriApr0602:46:29CST2018"
"37.10435","122.85693","3","1","412302110","FriApr0602:46:38CST2018"
"37.10525833333333","122.85695166666666","3","1","412302110","FriApr0602:46:59CST2018"
"37.10567","122.85696","3","1","412302110","FriApr0602:47:09CST2018"
"37.10608333333333","122.85696833333331","3","1","412302110","FriApr0602:47:19CST2018"
"37.10682666666667","122.85697666666668","3","1","412302110","FriApr0602:47:38CST2018"
"37.107275","122.856995","3","1","412302110","FriApr0602:47:57CST2018"
"37.10772333333333","122.85701","3","1","412302110","FriApr0602:47:59CST2018"
"37.10772333333333","122.85701","3","1","412302110","FriApr0602:48:00CST2018"
"37.1093","122.857045","3","1","412302110","FriApr0602:48:54CST2018"
"37.110218333333336","122.85707833333332","3","1","412302110","FriApr0602:49:02CST2018"
"37.11062","122.85709333333334","3","1","412302110","FriApr0602:49:09CST2018"
"37.111023333333335","122.85710333333331","3","1","412302110","FriApr0602:49:19CST2018"
"37.11143333333333","122.85710666666668","3","1","412302110","FriApr0602:49:35CST2018"
"37.11222","122.85713","3","1","412302110","FriApr0602:49:48CST2018"
"37.11263666666667","122.85714","3","1","412302110","FriApr0602:50:00CST2018"
"37.113095","122.85715","3","1","412302110","FriApr0602:50:09CST2018"
"37.11351166666667","122.85716","3","1","412302110","FriApr0602:50:20CST2018"
"37.114293333333336","122.85717333333334","3","1","412302110","FriApr0602:50:38CST2018"
"37.117655","122.857255","3","1","412302110","FriApr0602:52:01CST2018"
"37.11806166666667","122.857265","3","1","412302110","FriApr0602:52:10CST2018"
"37.11842833333333","122.857275","3","1","412302110","FriApr0602:52:20CST2018"
"37.118878333333335","122.85728666666668","3","1","412302110","FriApr0602:52:30CST2018"
"37.12010833333333","122.857325","3","1","412302110","FriApr0602:53:03CST2018"
"37.12052","122.857335","3","1","412302110","FriApr0602:53:10CST2018"
"37.12134","122.85736166666666","3","1","412302110","FriApr0602:53:30CST2018"
"37.12216","122.85738166666668","3","1","412302110","FriApr0602:53:50CST2018"
"37.12256666666666","122.85739833333334","3","1","412302110","FriApr0602:54:01CST2018"
"37.12298","122.85740833333334","3","1","412302110","FriApr0602:54:10CST2018"
"37.12334666666667","122.85741666666668","3","1","412302110","FriApr0602:54:21CST2018"
"37.12462333333333","122.85747","3","1","412302110","FriApr0602:54:51CST2018"
"37.12580833333333","122.85752666666669","3","1","412302110","FriApr0602:55:20CST2018"
"37.12747333333333","122.85757833333334","3","1","412302110","FriApr0602:56:01CST2018"
"37.12913666666667","122.85764833333332","3","1","412302110","FriApr0602:56:41CST2018"
"37.13155666666667","122.85772166666666","3","1","412302110","FriApr0602:57:45CST2018"
"37.13272666666667","122.85777333333333","3","1","412302110","FriApr0602:58:11CST2018"
"37.13552","122.85790833333331","3","1","412302110","FriApr0602:59:20CST2018"
"37.13681","122.85797333333332","3","1","412302110","FriApr0602:59:52CST2018"
"37.13758","122.85802","3","1","412302110","FriApr0603:00:11CST2018"
"37.13758","122.85802","3","1","412302110","FriApr0603:00:12CST2018"
"37.13924","122.85809333333331","3","1","412302110","FriApr0603:00:58CST2018"
"37.14165833333333","122.85818333333332","3","1","412302110","FriApr0603:01:51CST2018"
"37.14369666666666","122.85827","3","1","412302110","FriApr0603:02:41CST2018"
"37.146123333333335","122.85837","3","1","412302110","FriApr0603:03:42CST2018"
"37.14930833333333","122.85849333333331","3","1","412302110","FriApr0603:05:01CST2018"
"37.161523333333335","122.85838666666666","3","1","412302110","FriApr0603:10:02CST2018"
"37.174038333333336","122.85834666666666","3","1","412302110","FriApr0603:15:08CST2018"
"37.18633833333333","122.858385","3","1","412302110","FriApr0603:20:08CST2018"
"37.19871","122.85845","3","1","412302110","FriApr0603:25:09CST2018"
"37.21111333333333","122.858645","3","1","412302110","FriApr0603:30:09CST2018"
"37.223261666666666","122.85900666666667","3","1","412302110","FriApr0603:35:08CST2018"
"37.23542333333334","122.85949333333332","3","1","412302110","FriApr0603:40:09CST2018"
"37.247636666666665","122.85997833333332","3","1","412302110","FriApr0603:45:09CST2018"
"37.259816666666666","122.860555","3","1","412302110","FriApr0603:50:07CST2018"
"37.272125","122.861225","3","1","412302110","FriApr0603:55:07CST2018"
"37.2844","122.86206666666666","3","1","412302110","FriApr0604:00:09CST2018"
"37.29646666666667","122.86577833333334","3","1","412302110","FriApr0604:05:09CST2018"
"37.30842833333333","122.86931","3","1","412302110","FriApr0604:10:09CST2018"
"37.320456666666665","122.87012833333333","3","1","412302110","FriApr0604:15:08CST2018"
"37.332926666666665","122.87048166666666","3","1","412302110","FriApr0604:20:19CST2018"
"37.344501666666666","122.87105833333334","3","1","412302110","FriApr0604:25:09CST2018"
"37.35637","122.87183833333332","3","1","412302110","FriApr0604:30:08CST2018"
"37.36838","122.87203166666669","3","1","412302110","FriApr0604:35:08CST2018"
"37.38017666666666","122.87136333333332","3","1","412302110","FriApr0604:40:08CST2018"
"37.39176","122.86980166666666","3","1","412302110","FriApr0604:45:07CST2018"
"37.40896666666666","122.86648333333332","3","1","412302110","FriApr0604:52:48CST2018"
"37.414265","122.86540333333332","3","1","412302110","FriApr0604:55:09CST2018"
"37.42530833333333","122.86260166666666","3","1","412302110","FriApr0605:00:09CST2018"
"37.43609833333333","122.85860666666666","3","1","412302110","FriApr0605:05:09CST2018"
"37.44655333333333","122.85324","3","1","412302110","FriApr0605:10:07CST2018"
"37.45713166666667","122.84732166666667","3","1","412302110","FriApr0605:15:09CST2018"
"37.46736833333333","122.84111166666666","3","1","412302110","FriApr0605:20:08CST2018"
"37.47766833333333","122.83518166666668","3","1","412302110","FriApr0605:25:08CST2018"
"37.487966666666665","122.82933","3","1","412302110","FriApr0605:30:08CST2018"
"37.49922","122.826035","3","1","412302110","FriApr0605:35:09CST2018"
"37.510495","122.82308166666668","3","1","412302110","FriApr0605:40:08CST2018"
"37.521791666666665","122.82014","3","1","412302110","FriApr0605:45:08CST2018"
"37.531615","122.81397166666666","3","1","412302110","FriApr0605:50:09CST2018"
"37.539361666666665","122.80431666666668","3","1","412302110","FriApr0605:55:08CST2018"
"37.54505666666667","122.79233333333332","3","1","412302110","FriApr0606:00:19CST2018"
"37.549855","122.77992333333331","3","1","412302110","FriApr0606:05:19CST2018"
"37.55426666666666","122.76780833333332","3","1","412302110","FriApr0606:10:07CST2018"
"37.55863333333333","122.75484","3","1","412302110","FriApr0606:15:07CST2018"
"37.562955","122.74183166666668","3","1","412302110","FriApr0606:20:08CST2018"
"37.56735833333333","122.72887","3","1","412302110","FriApr0606:25:09CST2018"
"37.57172833333333","122.71588166666666","3","1","412302110","FriApr0606:30:09CST2018"
"37.57926833333333","122.69354","3","1","412302110","FriApr0606:38:29CST2018"
"37.580738333333336","122.68901","3","1","412302110","FriApr0606:40:08CST2018"
"37.58468833333333","122.67515","3","1","412302110","FriApr0606:45:08CST2018"
"37.587266666666665","122.66103666666666","3","1","412302110","FriApr0606:50:08CST2018"
"37.589945","122.64720333333334","3","1","412302110","FriApr0606:55:09CST2018"
"37.59247666666667","122.633385","3","1","412302110","FriApr0607:00:09CST2018"
"37.601328333333335","122.593845","3","1","412302110","FriApr0607:15:08CST2018"
"37.604643333333335","122.58037666666668","3","1","412302110","FriApr0607:20:08CST2018"
"37.60781166666667","122.56729666666666","3","1","412302110","FriApr0607:25:08CST2018"
"37.61101","122.55387333333331","3","1","412302110","FriApr0607:30:19CST2018"
"37.613885","122.54175","3","1","412302110","FriApr0607:35:08CST2018"
"37.617158333333336","122.528265","3","1","412302110","FriApr0607:40:27CST2018"
"37.620055","122.51585","3","1","412302110","FriApr0607:45:07CST2018"
"37.62315666666667","122.50319","3","1","412302110","FriApr0607:50:08CST2018"
"37.62625833333333","122.49049","3","1","412302110","FriApr0607:55:08CST2018"
"37.632266666666666","122.46605333333332","3","1","412302110","FriApr0608:05:09CST2018"
"37.635305","122.45439833333332","3","1","412302110","FriApr0608:10:08CST2018"
"37.63841333333333","122.44250666666667","3","1","412302110","FriApr0608:15:08CST2018"
"37.64153","122.43079166666666","3","1","412302110","FriApr0608:20:04CST2018"
"37.645988333333335","122.41314833333334","3","1","412302110","FriApr0608:27:42CST2018"
"37.647333333333336","122.40816333333332","3","1","412302110","FriApr0608:30:02CST2018"
"37.64994333333333","122.39780166666668","3","1","412302110","FriApr0608:35:01CST2018"
"37.65502","122.37653166666666","3","1","412302110","FriApr0608:45:02CST2018"
"37.65757166666667","122.36606666666668","3","1","412302110","FriApr0608:50:02CST2018"
"37.660491666666665","122.35576333333331","3","1","412302110","FriApr0608:55:02CST2018"
"37.663338333333336","122.34514666666666","3","1","412302110","FriApr0609:00:01CST2018"
"37.66610833333333","122.33442666666669","3","1","412302110","FriApr0609:05:02CST2018"
"37.67145","122.31323333333332","3","1","412302110","FriApr0609:15:12CST2018"
"37.6757","122.29469333333331","3","1","412302110","FriApr0609:25:02CST2018"
"37.677995","122.28543","3","1","412302110","FriApr0609:30:11CST2018"
"37.679858333333335","122.27667833333334","3","1","412302110","FriApr0609:35:12CST2018"
"37.68152666666667","122.26900333333332","3","1","412302110","FriApr0609:40:00CST2018"
"37.6834","122.26007833333334","3","1","412302110","FriApr0609:45:01CST2018"
"37.687938333333335","122.24040833333332","3","1","412302110","FriApr0609:55:27CST2018"
"37.689728333333335","122.23194833333334","3","1","412302110","FriApr0610:00:16CST2018"
"37.69156","122.22424","3","1","412302110","FriApr0610:05:21CST2018"
"37.69376166666667","122.21388166666668","3","1","412302110","FriApr0610:11:30CST2018"
"37.69539666666667","122.20688833333334","3","1","412302110","FriApr0610:15:40CST2018"
"37.70059833333333","122.18275333333334","3","1","412302110","FriApr0610:30:41CST2018"
"37.703115","122.17507666666668","3","1","412302110","FriApr0610:36:05CST2018"
"37.70765333333333","122.15984833333331","3","1","412302110","FriApr0610:45:32CST2018"
"37.71411333333333","122.13405166666666","3","1","412302110","FriApr0611:00:32CST2018"
"37.71619833333333","122.12642666666666","3","1","412302110","FriApr0611:05:12CST2018"
"37.717938333333336","122.119795","3","1","412302110","FriApr0611:10:11CST2018"
"37.719766666666665","122.11177333333332","3","1","412302110","FriApr0611:17:03CST2018"
"37.72565333333333","122.08603666666669","3","1","412302110","FriApr0611:35:03CST2018"
"37.72607166666667","122.083995","3","1","412302110","FriApr0611:36:32CST2018"
"37.72659333333333","122.08121166666666","3","1","412302110","FriApr0611:39:33CST2018"
"37.727","122.07929333333334","3","1","412302110","FriApr0611:40:03CST2018"
"37.728205","122.07243833333334","3","1","412302110","FriApr0611:45:02CST2018"
"37.72881","122.070335","3","1","412302110","FriApr0611:48:17CST2018"
"37.729436666666665","122.06752166666666","3","1","412302110","FriApr0611:49:24CST2018"
"37.73012833333333","122.06461","3","1","412302110","FriApr0611:50:12CST2018"
"37.73167","122.05730833333334","3","1","412302110","FriApr0611:54:57CST2018"
"37.73193833333333","122.05610166666666","3","1","412302110","FriApr0611:55:22CST2018"
"37.73341166666667","122.04836333333331","3","1","412302110","FriApr0612:00:34CST2018"
"37.73446666666667","122.04297833333334","3","1","412302110","FriApr0612:05:03CST2018"
"37.73472833333334","122.04157833333332","3","1","412302110","FriApr0612:05:12CST2018"
"37.73524666666667","122.03776","3","1","412302110","FriApr0612:08:28CST2018"
"37.73549833333333","122.03512833333332","5","0","412302110","FriApr0612:10:12CST2018"
"37.73549833333333","122.03512833333332","3","1","412302110","FriApr0612:11:01CST2018"
"37.73589166666667","122.03277166666666","3","1","412302110","FriApr0612:13:03CST2018"
"37.73626","122.03103666666668","3","1","412302110","FriApr0612:14:31CST2018"
"37.73677333333333","122.027185","3","1","412302110","FriApr0612:16:13CST2018"
"37.73766166666667","122.02044666666669","3","1","412302110","FriApr0612:20:03CST2018"
"37.738395","122.01545833333331","3","1","412302110","FriApr0612:23:21CST2018"
"37.738726666666665","122.01184833333332","5","0","412302110","FriApr0612:25:13CST2018"
"37.738726666666665","122.01184833333332","3","1","412302110","FriApr0612:26:00CST2018"
"37.738975","122.00986","3","1","412302110","FriApr0612:26:26CST2018"
"37.73918666666667","122.00830666666668","3","1","412302110","FriApr0612:28:02CST2018"
"37.73976833333333","122.004465","3","1","412302110","FriApr0612:30:34CST2018"
"37.74020333333333","122.00173833333334","5","0","412302110","FriApr0612:30:53CST2018"
"37.74020333333333","122.00173833333334","3","1","412302110","FriApr0612:31:09CST2018"
"37.74155833333333","121.99337333333334","3","1","412302110","FriApr0612:35:13CST2018"
"37.74199","121.99007","3","1","412302110","FriApr0612:37:13CST2018"
"37.74243166666667","121.986695","3","1","412302110","FriApr0612:40:03CST2018"
"37.74268","121.98499166666667","3","1","412302110","FriApr0612:41:23CST2018"
"37.743273333333335","121.97972333333334","3","1","412302110","FriApr0612:44:58CST2018"
"37.74372","121.97519","3","1","412302110","FriApr0612:46:38CST2018"
"37.74413166666667","121.97090833333333","3","1","412302110","FriApr0612:50:14CST2018"
"37.74443","121.96749666666666","3","1","412302110","FriApr0612:51:23CST2018"
"37.74462166666667","121.96591833333332","3","1","412302110","FriApr0612:52:55CST2018"
"37.744843333333336","121.96200833333332","3","1","412302110","FriApr0612:55:03CST2018"
"37.745665","121.95668","3","1","412302110","FriApr0613:01:26CST2018"
"37.75281666666667","121.92838333333331","3","1","412302110","FriApr0613:14:36CST2018"
"37.759791666666665","121.89889666666669","3","1","412302110","FriApr0613:32:18CST2018"
"37.76052333333333","121.89481333333332","3","1","412302110","FriApr0613:35:21CST2018"
"37.76193333333333","121.88673333333334","3","1","412302110","FriApr0613:40:58CST2018"
"37.763455","121.87901666666669","5","1","412302110","FriApr0613:45:38CST2018"
"37.763353333333335","121.87957333333334","3","1","412302110","FriApr0613:46:08CST2018"
"37.764985","121.87164","3","1","412302110","FriApr0613:50:18CST2018"
"37.76585166666667","121.86533166666666","3","1","412302110","FriApr0613:55:08CST2018"
"37.765915","121.86512166666668","3","1","412302110","FriApr0613:55:39CST2018"
"37.76619","121.86432833333332","5","1","412302110","FriApr0613:56:27CST2018"
"37.764985","121.87164","3","1","412302110","FriApr0613:57:28CST2018"
"37.76754833333333","121.85743","3","1","412302110","FriApr0614:00:27CST2018"
"37.76845","121.853945","3","1","412302110","FriApr0614:02:43CST2018"
"37.76887666666666","121.85234666666666","5","1","412302110","FriApr0614:03:45CST2018"
"37.76802","121.85551833333334","3","1","412302110","FriApr0614:04:14CST2018"
"37.769558333333336","121.84987333333332","3","1","412302110","FriApr0614:05:07CST2018"
"37.769738333333336","121.84905833333332","3","1","412302110","FriApr0614:05:49CST2018"
"37.77035833333333","121.84689833333331","3","1","412302110","FriApr0614:08:56CST2018"
"37.771385","121.84342166666669","3","1","412302110","FriApr0614:11:15CST2018"
"37.77292833333333","121.83712833333334","3","1","412302110","FriApr0614:12:47CST2018"
"37.77335166666667","121.83534833333331","3","1","412302110","FriApr0614:14:05CST2018"
"37.77520166666667","121.82864333333332","3","1","412302110","FriApr0614:17:28CST2018"
"37.77554","121.826915","3","1","412302110","FriApr0614:18:21CST2018"
"37.775848333333336","121.82575","3","1","412302110","FriApr0614:19:15CST2018"
"37.77596666666667","121.82514666666668","3","1","412302110","FriApr0614:19:28CST2018"
"37.77632333333333","121.82367166666668","3","1","412302110","FriApr0614:20:06CST2018"
"37.77642","121.82336333333332","3","1","412302110","FriApr0614:20:17CST2018"
"37.77650333333333","121.82307166666666","3","1","412302110","FriApr0614:20:38CST2018"
"37.77675666666666","121.82163333333334","3","1","412302110","FriApr0614:21:19CST2018"
"37.776786666666666","121.821355","3","1","412302110","FriApr0614:21:44CST2018"
"37.77708833333333","121.82010666666666","3","1","412302110","FriApr0614:22:21CST2018"
"37.777175","121.81988166666666","3","1","412302110","FriApr0614:22:51CST2018"
